Titulo,Link,Link_img,Marca,Precio_Online,Precio_Normal,Cant_disponible,Atributos,Detalles
"Laptop Victus by HP 16-d0523la 16.1"" Intel Core i7-11600H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-victus-by-hp-16-d0523la-16-1-intel-core-i7-11600h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/a/z/azure_62y50la_1.jpg,HP,"5,299.00","5,299.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB tipo C, Puertos RJ45, Display Port, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Garantía del proveedor","HP,16-d0523la,16.1"",IPS,FHD,1920x1080 px,Intel Core i7-11600H,hasta 4,6 GHz con tecnología Intel Turbo Boost, 18 MB de caché L3, 6 núcleos, 12 subprocesos,8 GB,DDR4,3200 MHz,No,SD multiformato,512 GB,SSD M.2 PCIe NVMe,Windows 11 Home,Discreta,Discreto: NVIDIA® GeForce RTX™ 3050 GPU para Laptop (GDDR6 de 4 GB dedicados),1,1,1,1 USB SuperSpeed Type-C con velocidad de señalización de 5 Gb/s (DisplayPort 1.4, HP Sleep and Charge); 1 USB SuperSpeed Type-A con velocidad de señalización de 5 Gb/s (HP Sleep and Charge); 2 SuperSpeed USB Type-A con velocidad de señalización de 5 Gb/s,Si,Sí,5.2,No,Cámara HD HP Wide Vision de 720p con micrófonos digitales integrados de doble matriz,No,Sí,2,No,Sí,Sí,Polímero de iones de litio, de 4 celdas y 70 Wh,Hasta 6.5 horas, según condiciones de uso,Adaptador de alimentación de CA inteligente de 200 W,2,35 cm,26 cm,37 cm,2,46 kg,34,5 cm,55,2 cm,6,9 cm,3,71 kg,No,1 año"
"Laptop Asus M3401QC-KM160W 14"" AMD Ryzen 5 5600H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-m3401qc-km160w-14-amd-ryzen-5-5600h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/m/3/m3401qc-km160w_1.jpg,ASUS,"5,099.00","5,099.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.2, Entradas USB tipo C, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Tipo de carga, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","ASUS,M3401QC-KM160W,14"",OLED,2880 x 1800 px,AMD Ryzen 5 5600H Mobile Processor,6 Core,8 GB,DDR4,No,Hasta 8 GB,512 GB,SSD,Windows 11 Home,Dedicada,4 GB,NVIDIA GeForce RTX 3050,90Hz,1,2,2,1,Sí,4.1,No,720p HD camera // con obturador de privacidad,Sí,harman/kardon ,Sí,Sí,No,Sí,3-cell Li-ion,63WHrs, 3S1P, 3-cell Li-ion,2285 mm,3174 mm,189 mm,1.45 kg,No,1 año"
"Laptop HP 15-dy2053la 15.6"" Intel Core i5-1135G7 256GB+16 SSD+Optane 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-15-dy2053la-15-6-intel-core-i5-1135g7-256gb-16-ssd-optane-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/_/1_190.jpg,HP,"2,899.00","2,899.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Memoria optane, Sistema Operativo, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","HP,15-dy2053la,15.6"",HD,1366x768 px,Intel Core i5-1135G7,4,Hasta 3,6 GHz,8 GB,DDR4,2666MT/s,No,256 GB,SSD,16 GB,Windows 10 SLEM,UMA,1,1,1,Sí,4.2,No,HD HP Wide Vision de 720p con obturador y micrófonos digitales integrados de doble matriz,Sí,Sí,2,Sí,Sí,No,1 AC smart pin,1,79 cm,35,85 cm,24,2 cm,1.69 Kg,No,1 año"
"Laptop Huawei MateBook 13s 13.4"" 2.5K LTPS Táctil i7-11370H 512GB SSD 16GB RAM Windows Home",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-huawei-matebook-13s-emmyd-w7651t-13-4-intel-core-i7-11370h-512gb-ssd-16gb-ram-silver,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/125327_1_3.jpg,HUAWEI,"6,499.00","6,499.00",Disponible menos de 5 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Angulo de visión, Entradas USB tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Bloqueo de seguridad, Micrófono integrado, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","HUAWEI,EmmyD-W7651T,Silver,13.4"",LTPS,FHD,2520 x 1680, 226 PPI,Intel Core i7-11370H,4,4.8 GHZ,16 GB,LPDDR4X,No,512 GB,SSD,Windows 10 Home,Dedicada|Integrada,Gráficos Intel Iris Xᵉ,178 grados,2,Jack 3.5  mm,Sí,5.1,No,Sí,Sí,Sí,No,No,16.5 mm,297.2mm,218.4 mm,1.32 kg,No,1 año"
"Laptop Gamer MSI Katana GF76 12UE 17.3"" Intel Core i7-12700H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-katana-gf76-12ue-17-3-intel-core-i7-12700h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/g/f/gf76-katana-12a-3060-a.jpg,MSI,"7,299.00","7,699.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Entradas USB tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Incluye, Garantía del proveedor","MSI,Katana GF76 12UE,17.3"",LCD IPS-Level,FHD,1920x1080 px,Intel Core i7-12700H 12° Generación, 14 núcleos (6 P-cores, 8 E-cores),3.50 GHz ~ 4.70 GHz,8 GB,DDR4,3200 MHz,Sí,Hasta 64 GB,512 GB,NVMe PCIe SSD Gen4x4,Windows 11 Home,Dedicada,6 GB,NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6,144 Hz,178x178°,1,1,2,1,1,Jack,Sí,5.2,No,HD type (30fps@720p),No,Nahimic,Sí,2,No,Sí,Sí,""Polímero de litio de 3 celdas 53.5 Wh"",Hasta 4 horas,Normal,Conector AC/DC,Adaptador de 240W,25.2 mm,398 mm,273 mm,2.6 kg,36.9 cm,54.1 cm,11.6 cm,4.58 kg,No,Adaptador de corriente, Cable alimentación, Manual del usuario,1 año"
"Laptop Lenovo Yoga C640 13.3"" Intel Core i7 - 10510U 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-yoga-c640-13-3-intel-core-i7-10510u-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/124905-01_1.jpg,LENOVO,"5,199.00","5,199.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas USB 3.2, Entradas USB 3.2 tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Tipo de teclado, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","LENOVO,YOGA C640,Iron Grey,13.3"",IPS  Multi-touch,FHD,1920x1080 px,Intel Core i7 - 10510U,4,8 GB,DDR4,2400 MHz,No,Hasta 8 GB,512 GB,SSD M.2 NVMe,Windows 10 Home Ingles,Integrada,Intel UHD Graphics,2,1,Jack 3.5  mm,Sí,5.0,Sí,720p con obturador de privacidad,No,Dolby Atmos,Sí,2,Sí,No,Inglés,Sí,Polímero de litio 60 Wh,Hasta 22 horas,Normal,Punta redonda,45W,1.69 cm,30.6 cm,20.4 cm,1.35 kg,No,Adaptador de corriente, Manual del usuario,1 año"
"Laptop HP 15-dy2057la 15.6"" Intel Core i7-1165G7 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-15-dy2057la-15-6-intel-core-i7-1165g7-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/_/1_121.jpg,HP,"3,599.00","3,599.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Memoria optane, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB tipo C, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Garantía del proveedor","HP,15-dy2057la,Plateado natural,15.6"",HD,1366x768 px,Intel Core i7-1165G7,4,hasta 4,7 GHz,8 GB,DDR4,2666MT/s,No,SD multiformato,512 GB,SSD,32 GB,Windows 10 Home,Integrada,Gráficos Intel Iris X,1,1,Sí,4.2,No,Cámara HD HP Wide Vision de 720p,No,Sí,2,Sí,Sí,No,Iones de litio de 3 celdas y 41 Wh,Hasta 9 horas,Adaptador de alimentación de CA inteligente de 45 W,1,79 cm,24,2 cm,35,85 cm,1,69 kg,6,9 cm,52 cm,30,5 cm,2,2 kg,No,1 año"
"Laptop Asus ROG Zephyrus M16 GU603HE-K8014T 16"" Intel Core i7-11800H 512GB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-rog-zephyrus-m16-gu603he-k8014t-16-intel-core-i7-11800h-512gb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/g/u/gu603he-k8014t_1.jpg,ASUS,"6,999.00","8,299.00",Disponible menos de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Angulo de visión, Entradas HDMI, Entradas USB 3.2, Entradas USB tipo C, Puertos RJ45, Thunderbolt, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ASUS,GU603HE-K8014T,16"",WQXGA,2560x1600 px,Intel Core i7-11800H Processor 2.3 GHz (24M Cache, up to 4.6 GHz, 8 Cores),8 núcleos,2.3 GHz,16 GB,DDR4,Sí,Hasta 40 GB,Micro SD,512 GB,SSD M.2 PCIe NVMe,Windows 10 Home,4 GB,NVIDIA GeForce RTX 3050 Ti Laptop GPU,85/85/85/85,1,2,1,1,Si,Jack 3.5  mm,Sí,5.2,No,720P HD camera,No,Dolby Atmos, Smart AMP,Sí,6,Sí,No,Sí,90WHrs, 4S1P, 4-cell Li-ion,Normal,Conector AC,ø6.0, 180W AC Adapter, Output: 20V DC, 9A, 180W, Input: 100~240V AC, 50/60Hz universal,1.99 cm,35.5 cm,24.3 cm,1.90 Kg,No,Mochila, Mouse Gaming ROG Impact,2 años"
"Laptop HP 14-dq2021la 14"" Intel Core i3-1115G4 256GB SSD 4GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-14-dq2021la-14-intel-core-i3-1115g4-256gb-ssd-4gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/p/n/png-3v834la_0.jpg,HP,"1,499.00","2,199.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Alto empaque, Ancho empaque, Profundidad empaque, Incluye lápiz táctil, Garantía del proveedor","HP,14-dq2021la,14"",HD,1366x768 px,Intel Core i3-1115G4 de 11.ª generación,2, Hasta 4,1 GHz con tecnología Intel Turbo Boost,4 GB,DDR4,3200 MHz,No,SD multiformato,256 GB,SSD M.2 PCIe NVMe,Windows 10 Home,Integrada, Gráficos Intel UHD,1,1,Si,Sí,4.2,No,Cámara HD HP TrueVision de 720p,No,Estéreo,Sí,2,Sí,No,No,Iones de litio de 3 celdas y 41 Wh,Hasta 9 horas, según condiciones de uso,Adaptador de alimentación de CA inteligente de 45 W,1,79 cm,22,5 cm, 32,4 cm,30,5 cm,6,9 cm,48,3 cm,No,1 año"
"Laptop HP Pavilion x360 14-dy0506la 14"" Intel Core i5-1135G7 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-pavilion-x360-14-dy0506la-14-intel-core-i5-1135g7-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/s/l/slinkyblue_2.jpg,HP,"3,499.00","3,499.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB tipo C, Display Port, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","HP,14-dy0506la,14"",IPS Antiglare,FHD,1920x1080 px,Intel Core i5-1135G7 (Tiger Lake),4,8 GB,DDR4,3200 MHz,No,256 GB,SSD,Windows 11 Home,Intel Iris Xe,1,1,1 USB Type-C con SuperSpeed de 10 Gbps Velocidad de señalización (suministro de energía mediante puerto USB, DisplayPort 1.4, HP Sleep and Charge) 2 USB Type-A con SuperSpeed de 5 Gbps Velocidad de señalización, 1 HDMI 2.0, 1 Conector inteligente CA,Si,Sí,Si,Sí,Cámara HD HP Wide Vision de 720p con micrófonos digitales integrados de doble matriz ,No,Sí,2,No,No,Sí,Batería de polímero de iones de litio de 3 celdas y 43 Wh,Hasta 8 horas,Adaptador de alimentación de CA inteligente de 45 W,2,06 cm,32,2 cm,20,9 cm,A partir de 1,5 kg,No,1 año"
"Laptop Asus X415JA-EB1361W 14"" Intel Core i5-1035G1 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-x415ja-eb1361w-14-intel-core-i5-1035g1-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/x/4/x415ja-eb1361w_1.jpg,ASUS,"2,399.00","2,999.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.2, Entradas USB tipo C, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Tipo de carga, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","ASUS,X415JA-EB1361W,14"",FHD,1920x1080 px,Intel Core i5-1035G1,4,1.0 GHz,8 GB,DDR4,No,Hasta 8 GB,256 GB,SSD,Windows 11 Home,Integrada,Intel UHD Graphics,1,2,2,1,Sí,4.1,No,VGA camera,Sí,SonicMaster	,Sí,Sí,No,No,2-cell Li-ion,37WHrs, 2S1P, 2-cell Li-ion,2160 mm,3254 mm,199 mm,1.60 kg,No,1 año"
"Laptop Asus ROG Flow X13 GV301QH 13.4"" AMD Ryzen 9 5980HS 1TB SSD 16GB RAM GTX 1650 + XG Mobile RTX 3080",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-rog-flow-x13-gv301qh-13-4-amd-ryzen-9-5980hs-1tb-ssd-16gb-ram-gtx-1650-xg-mobile-rtx-3080,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/124680_1_1.jpg,ASUS,"15,199.00","15,199.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 3.2, Entradas USB tipo C, Display Port, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ASUS,GV301QH-K6320T,13.4"",IPS-level,WUXGA,1920x1200 px,AMD Ryzen 9 5980HS Processor 3.1 GHz (16M cache, up to 4.8 GHz),8 núcleos,3.1 GHz,16 GB,LPDDR4X,Sí,1 TB,SSD M.2 NVMe,Windows 10 Home,Discreta,4 GB,NVIDIA GeForce GTX 1650 + External RTX 3080 - 8GB,120Hz,89/89/89/89,1,2,1,1x ROG XG Mobile Interface 1x USB 3.2 Gen 2 Type-A//2x USB 3.2 Gen 1 Type-C support DisplayPort / power delivery//1x 3.5mm Combo Audio Jack,Jack 3.5  mm,Sí,Bluetooth 5.1,Sí,720P HD camera,Sí,Smart AMP,Sí,speaker x 2,No,No,Sí,62WHrs, 4S1P, 4-cell Li-ion,Normal,Conector AC,TYPE-C, 100W AC Adapter, Output: 20V DC, 5A, 100W, Input: 100~240V AC, 50/60Hz universal,1.58 cm,29.9 cm,22.2 cm,1.3 kg,Sí,Bolso de mano GV301, Mouse Gaming ROG Impact, ROG XG Mobile(GC31S with NVIDIA GeForce RTX 3080),2 años"
"Laptop Gamer MSI GP66 LEOPARD-11UG 15.6"" Intel Core i7-11800H 512GB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-gp66-leopard-11ug-15-6-intel-core-i7-11800h-512gb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/125192.jpg,MSI,"11,199.00","8,999.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 3.1, Puertos RJ45, Puerto mini displaly, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Incluye, Garantía del proveedor","MSI,GP66 LEOPARD-11UG,15.6"",LCD IPS,FHD,1920x1080 px,Intel Core i7-11800H 11° Generación,Octa Core,2.30 GHz ~ 4.60 GHz,16 GB,DDR4,3200 MHz,No,Hasta 64 GB,512 GB,SSD,Windows 10 Home,Dedicada,NVIDIA GeForce RTX 3070 Laptop GPU,144 Hz,178x178°,1,3,1,1,Jack,Sí,5.1,No,HD type (30fps@720p),No,Nahimic,Sí,2,No,No,Sí,Polímero de litio de 4 celdas 65 Wh,Hasta 5 horas,Normal,Conector AC/DC,Adaptador de 280W,23.4 mm,358 mm,267 mm,2.38 kg,30.9 cm,9.6 cm,49.7 cm,3.98 kg,No,Adaptador de corriente, Cable alimentación, Manual del usuario,2 años"
"Laptop Gamer MSI Stealth 15M-A11UEK 15.6"" Intel Core i7-11375H 512GB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-stealth-15m-a11uek-15-6-intel-core-i7-11375h-512gb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/125193.jpg,MSI,"8,099.00","9,299.00",Disponible menos de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 3.1, Entradas USB tipo C, Thunderbolt, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Incluye, Garantía del proveedor","MSI,MSI Stealth 15M-A11UEK,15.6"",LCD IPS,FHD,1920x1080 px,Intel Core i7-11375H 11° Generación,Quad Core,3.00 GHz ~ 5.00 GHz,16 GB,DDR4,3200 MHz,No,Hasta 64 GB,Micro SD,512 GB,SSD,Windows 10 Home,Dedicada,6 GB,NVIDIA GeForce RTX 3060 Max-Q,144 Hz,178x178°,1,2,1,1,Jack,Sí,5.1,No,HD type (30fps@720p),No,Nahimic,Sí,2,No,No,Sí,Polímero de litio de 3 celdas 52 Wh,Hasta 5 horas,Normal,Conector AC/DC,Adaptador de 150W,16.15 mm,358.3 mm,248 mm,1.7 kg,32.9 cm,10.8 cm,47.8 cm,3.24 kg,No,Adaptador de corriente, Cable alimentación, Manual del usuario,2 años"
